0.117596,1.241362,1.184036,0.8153020000000001,-0.15856099999999998,1.256483,1.193546,0.8184859999999999,-0.141965,0.879481,0.67001,0.40102,0.05222,1.204523,1.181239,0.758245,-0.151111,1.214967,1.187378,0.598708,-0.136658,1.0111299999999999,0.899623,0.761977,-0.08559299999999999,1.211546,1.251179,0.807707,-0.06996799999999999,1.21916,1.2504629999999999,0.5976779999999999,-0.054291,1.233342,1.262255,0.603258,1,0,0,0,0,0,0
-1.205362,-1.249654,-0.077532,0.44488599999999995,-0.8959590000000001,-0.447579,-0.78676,-0.554203,-0.364672,0.092157,-0.051290999999999996,-0.178503,-0.976988,-0.8523790000000001,-0.49863999999999997,0.12439700000000001,-0.668189,-0.836981,-0.487496,-0.084225,-0.656748,-0.343506,-0.176313,-0.23431300000000002,-0.7483069999999999,-0.981173,-0.614884,-0.192752,-0.736996,-0.969292,-0.8448049999999999,-0.40003,-0.725852,-0.344432,-0.594534,-0.18396700000000002,0,0,0,0,1,0,0
0.779075,0.148811,0.042617,-0.24303000000000002,0.800057,0.16413599999999998,0.05337000000000001,-0.448612,0.154978,-0.34524499999999997,-0.712483,-0.44192299999999995,0.713854,0.504301,-0.19866199999999998,-0.40380900000000003,0.735308,0.341798,-0.188412,-0.399425,0.16053599999999998,-0.343506,-0.355636,-0.181877,0.650756,-0.016375999999999998,-0.9158620000000001,-0.8772770000000001,0.6711739999999999,-0.006372999999999999,-0.425752,-0.6625840000000001,0.6918890000000001,0.35680100000000003,-0.175259,-0.23644899999999996,0,0,0,0,0,0,1
1.146564,0.585831,0.342991,0.021553,0.947536,0.601074,0.353416,0.02655,1.7881639999999999,1.010702,0.910444,0.40102,1.3754870000000001,0.8106479999999999,0.941256,0.230039,1.104649,1.214967,0.409758,0.230975,1.126416,1.0111299999999999,0.7203,0.237614,1.387105,0.860711,0.528832,0.28115,1.412317,1.044084,0.532085,0.282612,1.4380680000000001,1.058033,0.842981,0.130923,0,0,1,0,0,0,0
-0.764376,-1.16225,-0.137607,0.180303,-0.969698,-1.1466809999999998,-0.126658,0.184937,-0.735851,-1.1325690000000002,-0.111399,0.19028399999999998,-1.197532,-1.20249,-0.138666,0.38850100000000004,-0.668189,-1.186248,-0.367863,0.230975,-0.8796430000000001,-0.998975,-0.355636,-0.129441,-0.8955770000000001,-1.244299,-0.79547,-0.192752,-0.885225,-1.231906,-0.784941,-0.347519,-0.8750879999999999,-1.2209729999999999,-0.774223,-0.551339,0,0,0,0,1,0,0
-0.47038500000000005,-0.72523,-1.158877,-1.036778,-0.2323,-0.534967,-1.3868530000000001,-1.0293649999999999,-0.21620100000000003,-0.170284,-1.133242,-1.0214459999999999,-0.168324,-0.7648510000000001,-1.4585709999999998,-1.1961190000000002,-0.151111,-0.749664,-1.863286,-1.187424,0.16053599999999998,-0.43090200000000006,-1.431571,-1.178167,-0.159228,-0.367211,-1.2770350000000001,-0.929932,-0.144082,-0.181449,-1.0244,-1.082671,0.094945,-0.344432,-1.2533940000000001,-1.286082,0,0,0,1,0,0,0
-1.4258549999999999,-1.337058,-1.279026,-0.719279,-1.190918,-1.3214569999999999,-1.506872,-0.712591,-1.403973,-1.3075299999999999,-1.253459,-0.9160790000000001,-0.903473,-1.2462540000000002,-1.518567,-1.143298,-1.185267,-1.2299069999999999,-1.025849,-1.134891,-1.399733,-1.348558,-1.4913459999999998,-0.915985,-1.190116,-1.288154,-1.457622,-0.8246209999999999,-1.181682,-1.275675,-1.203994,-0.820117,-0.9497059999999999,-1.2648,-1.433084,-1.023674,0,0,0,0,1,0,0
-0.9113709999999999,-1.249654,-1.939848,-1.5130270000000001,-1.190918,-1.496232,-2.106965,-1.7157099999999998,-0.884323,-1.22005,-1.9146509999999999,-1.7063380000000001,-0.976988,-1.290018,-1.218588,-1.037657,-0.9636620000000001,-1.404541,-1.9231029999999998,-1.607691,-1.1768370000000001,-1.392256,-1.9097650000000002,-1.597658,-1.042846,-1.4197170000000001,-1.337231,-0.8246209999999999,-1.033453,-1.275675,-1.323724,-1.082671,-0.725852,-1.527763,-1.49298,-1.496009,0,0,0,0,1,0,0
-1.719846,-2.03629,1.184036,2.349882,-1.707096,-2.239028,1.193546,2.5607450000000003,-1.700916,-2.138594,1.2109860000000001,2.5610619999999997,-1.859166,-2.165295,1.481217,2.818251,-1.9978169999999997,-2.27771,1.4864629999999999,2.647507,-1.845523,-2.135121,1.198494,2.649684,-1.85283,-2.2968040000000003,1.251179,2.966593,-1.8487099999999999,-2.151056,1.9089759999999998,2.750625,-1.845121,-2.272822,1.5617379999999998,2.7550060000000003,0,1,0,0,0,0,0
-0.764376,-0.8563360000000001,0.042617,0.497802,-0.748479,-1.1029870000000002,0.29340700000000003,0.924077,-0.735851,-1.088829,0.30935999999999997,0.92786,-0.756443,-0.721087,-0.6786270000000001,-0.45663000000000004,-0.44658400000000004,-0.531371,-0.42768,-0.084225,-0.731046,-0.998975,-0.176313,0.499795,-1.484656,-1.4197170000000001,-0.79547,0.017871,-0.736996,-0.575371,-0.545481,-0.557562,-0.725852,-0.8703569999999999,-0.11536199999999999,0.393331,0,0,0,0,1,0,0
0.779075,0.323619,-0.498055,-0.8251120000000001,0.5050979999999999,0.16413599999999998,-0.48671400000000004,-0.659795,0.154978,0.004676,-0.712483,-0.810711,0.41979399999999994,0.15419000000000002,-0.858614,-0.8263739999999999,0.43983500000000003,0.167164,-0.6071300000000001,-0.819691,0.16053599999999998,0.180869,-0.594733,-0.811113,-0.23286300000000001,-0.191794,-1.156644,-1.035244,-0.218196,-0.181449,-1.383589,-1.240204,0.094945,-0.169124,-0.6544300000000001,-1.023674,0,0,0,1,0,0,0
1.146564,0.585831,0.102692,-0.137197,1.168756,0.601074,0.653462,-0.131838,0.971571,0.835741,0.67001,0.032233,1.3754870000000001,0.9857040000000001,0.40129499999999996,0.230039,1.695595,0.996675,0.409758,0.230975,1.720804,1.0111299999999999,0.421429,0.027868,1.387105,1.036129,0.82981,0.28115,1.7087740000000002,1.044084,0.532085,0.12508,1.7365400000000002,1.058033,0.842981,0.28836799999999996,0,0,1,0,0,0,0
0.999568,0.848043,0.342991,0.180303,1.021276,0.863238,0.653462,0.02655,1.045807,0.70452,0.12903499999999998,-0.178503,1.154943,0.8106479999999999,0.641278,0.230039,1.178517,0.996675,0.888293,0.230975,1.497908,0.617849,0.361655,0.027868,1.681645,0.992274,0.7094189999999999,0.228494,1.7087740000000002,1.000315,0.71168,0.23010100000000003,1.4380680000000001,0.8388979999999999,0.423706,0.025958999999999996,0,0,1,0,0,0,0
-0.176394,1.19766,0.8836629999999999,0.603635,-0.15856099999999998,0.9943190000000001,1.193546,0.76569,-0.141965,1.010702,0.910444,0.6117560000000001,-0.388869,0.6355930000000001,0.40129499999999996,0.441321,-0.372716,0.996675,0.94811,0.598708,-0.359554,1.0111299999999999,0.9593969999999999,0.604668,-0.380132,0.509876,0.28805,0.28115,-0.366425,0.869008,0.8314090000000001,0.49265600000000004,-0.651234,0.882725,1.142463,0.49829399999999996,1,0,0,0,0,0,0
1.367057,0.804341,0.403065,0.233219,1.684934,1.387565,0.713472,0.448916,1.713929,1.404364,0.9705520000000001,0.6117560000000001,1.3754870000000001,0.679357,0.281304,0.12439700000000001,1.4001219999999999,0.8657,0.828476,0.283508,1.42361,1.273318,1.1387200000000002,0.499795,1.387105,0.860711,0.589028,0.228494,1.11586,0.869008,0.8314090000000001,0.23010100000000003,1.4380680000000001,1.233342,0.842981,0.49829399999999996,0,0,1,0,0,0,0
-0.249892,1.285064,1.063887,0.921135,0.062659,1.3001770000000001,1.373574,1.0824639999999999,0.080742,1.316883,1.391311,1.085912,-0.168324,1.2482870000000001,1.481217,0.9695280000000001,-0.151111,1.258626,1.845364,0.808841,-0.43385200000000007,1.273318,1.497365,0.814413,-0.45376700000000003,1.211546,1.491962,1.123642,-0.440539,1.21916,1.190598,0.755211,-0.128909,1.233342,1.501841,0.760703,1,0,0,0,0,0,0
-0.249892,1.285064,1.063887,0.709468,0.062659,1.125401,1.373574,0.924077,-0.21620100000000003,1.1419219999999999,1.391311,0.717124,-0.462384,1.2482870000000001,0.8812610000000001,0.599783,-0.151111,1.083992,1.187378,0.966441,-0.136658,1.0985260000000001,1.198494,0.814413,-0.45376700000000003,0.992274,0.890006,0.755051,-0.144082,1.21916,1.489922,0.5976779999999999,-0.128909,1.233342,1.202359,0.760703,1,0,0,0,0,0,0
-0.47038500000000005,0.848043,0.643364,0.391969,-0.748479,0.688462,0.653462,0.39611999999999997,-0.735851,0.529559,0.67001,0.40102,-0.903473,0.37301,0.8812610000000001,0.230039,-0.8897940000000001,0.385456,0.349941,0.020842,-0.8796430000000001,0.22456700000000002,0.361655,0.027868,-1.190116,0.24675,0.408441,0.228494,-1.181682,0.256241,0.41235600000000006,0.020058000000000003,-1.17356,-0.08147,0.18412,0.025958999999999996,1,0,0,0,0,0,0
-0.396887,-0.113401,-1.038727,-0.772195,-0.674739,-0.272803,-1.0267979999999999,-0.923774,-0.661615,0.26711799999999997,0.189143,-0.178503,-0.388869,-0.195921,-0.7386229999999999,-0.8263739999999999,-0.668189,-0.00747,-0.487496,-0.45195799999999997,-0.656748,0.705245,0.540978,0.29005,-0.45376700000000003,0.15904100000000002,-0.614884,-0.6139979999999999,-0.144082,0.343779,0.053167,-0.189986,0.16956300000000002,0.882725,0.603395,0.235886,1,0,0,0,0,0,0
